height_Mm,temperature_K,pressure_dyn_cm2,i_extension,f_extension_1e16_cm3,i_pw_H,f_pw_H_1e16_cm3,C_i_applied,C_f_applied,i_pw_total_e,f_pw_total_e_1e16_cm3,iterations,duration_s
37,8000,0.1,0.3772326634,3.853128317,0.326823508,6.703603808,1.154239686,0.5747846125,0.3278448587,6.745567917,101,35.33177846
37,8000,0.2,0.3112345409,3.853231794,0.2590381838,6.6566314,1.20150063,0.5788561154,0.2600472017,6.708590855,101,25.91547927
37,10000,0.01,0.8421474067,7.232157156,0.8348540068,9.831308392,1.008736138,0.7356250936,0.8821584114,10.97699349,112,22.55065409
37,10000,0.02,0.750040423,5.79411544,0.7516742609,8.330483991,0.9978264016,0.6955316697,0.7857935188,9.103905908,127,44.10128323
37,10000,0.05,0.652442858,4.330944669,0.6841337322,7.411510399,0.9536773694,0.5843538544,0.7033574247,7.833879121,137,26.33556508
37,10000,0.1,0.6646337706,4.144064557,0.6983169986,7.569725862,0.9517651325,0.5474523956,0.7094953283,7.814010751,137,29.01659383
37,10000,0.2,0.7045825343,4.334982603,0.7141503371,7.915084645,0.986602537,0.5476861964,0.720539557,8.05734443,134,46.22477914
37,12000,0.01,0.884229326,8.092622343,0.8763687585,10.41839859,1.008969475,0.7767625968,0.9621542227,12.55788712,96,20.70342238
37,12000,0.02,0.8241043649,5.872390687,0.8318393599,8.164056197,0.9907013357,0.7192981706,0.9172401055,9.926430928,115,39.92986375
37,12000,0.05,0.8068895008,4.042724852,0.8395710058,6.933389067,0.9610735664,0.5830806281,0.9238072308,8.394472714,133,45.83051782
37,12000,0.1,0.8379337467,4.050473303,0.8711219201,7.111286203,0.9619018043,0.5695837837,0.9534317945,8.518625667,142,40.74700828
37,12000,0.2,0.8782614298,4.34284219,0.8970287931,7.735159098,0.9790783044,0.5614418702,0.9757161808,9.151736311,144,35.6368102
37,14000,0.01,0.9159368805,8.655822178,0.9085727301,11.26305534,1.008105185,0.768514574,0.9948748184,13.50435044,76,26.96306478
37,14000,0.02,0.8766400596,5.769614056,0.8889165334,8.493844906,0.9861893966,0.6792700032,0.9751725282,10.22222122,94,33.23485699
37,14000,0.05,0.878325661,4.043871498,0.9086991591,7.151574015,0.9665747483,0.5654519536,0.9948923454,8.572619826,114,39.62472872
37,14000,0.1,0.9088656321,3.953866679,0.930919462,7.217300177,0.9763096264,0.5478318183,1.017045232,8.614520027,126,36.68455331
37,14000,0.2,0.9291463469,4.150360339,0.9481439494,7.738714058,0.9799633774,0.53631137,1.034158758,9.206502431,133,38.02673551
38,6000,0.01,0.6960047973,4.343276195,0.6911409946,6.656601918,1.007037352,0.6524764811,0.6917766848,6.668852624,64,16.29072808
38,6000,0.02,0.5610825395,3.840759678,0.5409265782,5.877141972,1.037261917,0.653508065,0.5414903579,5.889399238,65,22.92042276
38,6000,0.05,0.3715057332,3.354057233,0.3130430357,5.402830121,1.186756103,0.6207963528,0.3135481686,5.420280433,67,19.71605744
38,6000,0.1,0.256574786,3.260334039,0.1870779394,5.313712017,1.37148606,0.6135699543,0.1875573634,5.340981781,67,19.42931571
38,6000,0.2,0.1616687253,3.260330406,0.1092370356,5.281348409,1.479980892,0.6173291656,0.1096981698,5.326031983,67,23.59822485
38,8000,0.01,0.7884919738,5.928772246,0.7788408421,8.667607231,1.012391661,0.6840148715,0.779927846,8.691818335,97,18.22461338
38,8000,0.02,0.6641289177,4.906949772,0.6553015809,7.576853009,1.013470648,0.6476237253,0.6563586764,7.601317827,99,34.60092689
38,8000,0.05,0.4811311672,4.118191485,0.4505387299,6.84178314,1.067901904,0.6019178627,0.4515725516,6.873217947,101,25.54282871
38,8000,0.1,0.3754896461,3.832007039,0.3253134081,6.666857387,1.154239686,0.5747846125,0.326334849,6.708789209,101,29.31266521
38,8000,0.2,0.3100075177,3.83208062,0.2580169416,6.620091795,1.20150063,0.5788561154,0.2590260333,6.67197477,101,35.30454541
38,10000,0.01,0.8409786778,7.202629854,0.8336953997,9.791169329,1.008736138,0.7356250936,0.881014918,10.93418143,112,35.78763939
38,10000,0.02,0.7486372959,5.764102025,0.7502680774,8.287332232,0.9978264016,0.6955316697,0.7844080436,9.058700263,127,33.84251443
38,10000,0.05,0.6513969618,4.306895322,0.683037034,7.370354946,0.9536773694,0.5843538544,0.7022741019,7.791358831,137,30.30267486
38,10000,0.1,0.66386227,4.121663896,0.6975063987,7.528807855,0.9517651325,0.5474523956,0.7086908531,7.772191208,138,26.97532947
38,10000,0.2,0.7037854195,4.311223634,0.7133423979,7.871704021,0.986602537,0.5476861964,0.7197349799,8.013419938,134,46.44840271
38,12000,0.01,0.8833454335,8.054121335,0.8754927236,10.3688326,1.008969475,0.7767625968,0.9612783855,12.5003777,96,18.31186845
38,12000,0.02,0.8232580092,5.838523724,0.8309850603,8.116972853,0.9907013357,0.7192981706,0.9163862017,9.871081645,115,39.869085
38,12000,0.05,0.8064430538,4.020105177,0.8391064763,6.894595676,0.9610735664,0.5830806281,0.9233432192,8.348356471,133,38.59385031
38,12000,0.1,0.837630366,4.028910011,0.8708065234,7.073428223,0.9619018043,0.5695837837,0.9531170485,8.473816968,142,42.02793941
38,12000,0.2,0.8780033176,4.320185675,0.8967651654,7.694804937,0.9790783044,0.5614418702,0.9754535229,9.104441681,144,49.65818239
38,14000,0.01,0.9153002418,8.609550528,0.9079412101,11.20284614,1.008105185,0.768514574,0.994243323,13.43378151,76,26.97800676
38,14000,0.02,0.8761481393,5.734599611,0.8884177241,8.442297738,0.9861893966,0.6792700032,0.9746737361,10.16119447,94,33.11673442
38,14000,0.05,0.8780810575,4.021237812,0.9084460969,7.111546413,0.9665747483,0.5654519536,0.9946392936,8.525050228,114,37.30177542
38,14000,0.1,0.90869769,3.932723545,0.9307474447,7.178705971,0.9763096264,0.5478318183,1.016873225,8.568722629,126,43.73812761
38,14000,0.2,0.9290192946,4.128748755,0.9480142992,7.698417348,0.9799633774,0.53631137,1.034029121,9.158771306,133,28.51526051
39,6000,0.01,0.6939883421,4.323411548,0.6891386307,6.626156916,1.007037352,0.6524764811,0.6897745714,6.638391863,64,22.99390445
39,6000,0.02,0.5582726805,3.820062987,0.5382176587,5.845471834,1.037261917,0.653508065,0.5387818557,5.857733513,65,23.09743835
39,6000,0.05,0.3689452844,3.336735217,0.3108855168,5.374927223,1.186756103,0.6207963528,0.3113911882,5.392426639,67,19.26575837
39,6000,0.1,0.2547884323,3.244308845,0.1857754444,5.287594059,1.37148606,0.6135699543,0.186255391,5.314950105,67,23.89430449
39,6000,0.2,0.1605615587,3.244340227,0.1084889403,5.255446215,1.479980892,0.6173291656,0.1089505647,5.300265598,67,19.1539818
39,8000,0.01,0.7868371631,5.909813326,0.7772062862,8.639890114,1.012391661,0.6840148715,0.7782933661,8.664076277,98,19.3447949
39,8000,0.02,0.6618179825,4.881904359,0.6530213617,7.538180225,1.013470648,0.6476237253,0.6540785475,7.56260732,99,34.78702576
39,8000,0.05,0.4784536666,4.095848874,0.4480314765,6.804664105,1.067901904,0.6019178627,0.4490654147,6.836107078,101,35.38179533
39,8000,0.1,0.3735872136,3.812584567,0.3236651954,6.633066517,1.154239686,0.5747846125,0.3246867354,6.675002668,101,32.51265671
39,8000,0.2,0.308757592,3.812832836,0.2569766377,6.586840382,1.20150063,0.5788561154,0.2579858053,6.638676047,102,35.69942651
39,10000,0.01,0.8397498357,7.180469576,0.8324772,9.76104491,1.008736138,0.7356250936,0.8798126381,10.90264842,112,32.39654494
39,10000,0.02,0.7470566003,5.734213693,0.7486839385,8.244360312,0.9978264016,0.6955316697,0.7828473003,9.013927231,127,37.33434692
39,10000,0.05,0.650214575,4.283316951,0.6817972155,7.330005473,0.9536773694,0.5843538544,0.701049456,7.749811974,138,42.00152843
39,10000,0.1,0.6630848406,4.100877301,0.6966895697,7.490838171,0.9517651325,0.5474523956,0.7078802077,7.733415363,138,27.67372705
39,10000,0.2,0.7030338862,4.289486959,0.7125806593,7.832015828,0.986602537,0.5476861964,0.7189764177,7.973239083,134,46.18165773
39,12000,0.01,0.8824579746,8.026652932,0.874613154,10.33346992,1.008969475,0.7767625968,0.9603990145,12.45998679,96,22.33023419
39,12000,0.02,0.8223664264,5.806671331,0.8300851092,8.072690254,0.9907013357,0.7192981706,0.9154866678,9.81922227,115,23.08078563
39,12000,0.05,0.8059881867,3.998810116,0.8386331857,6.858074036,0.9610735664,0.5830806281,0.9228704568,8.304998688,134,46.36478094
39,12000,0.1,0.837339394,4.009069347,0.8705040268,7.038594605,0.9619018043,0.5695837837,0.9528151761,8.432604176,142,38.90479997
39,12000,0.2,0.8777619262,4.29946418,0.8965186158,7.657897297,0.9790783044,0.5614418702,0.9752078806,9.061191689,144,40.90735308
39,14000,0.01,0.9146835814,8.576935661,0.9073295076,11.1604073,1.008105185,0.768514574,0.9936316443,13.38445842,76,27.27151945
39,14000,0.02,0.8756568871,5.703147632,0.8879195925,8.395995121,0.9861893966,0.6792700032,0.9741756216,10.1064682,94,26.29214441
39,14000,0.05,0.8778461467,4.000444793,0.9082030627,7.074774023,0.9665747483,0.5654519536,0.9943962693,8.481362406,114,39.84682902
39,14000,0.1,0.9085409509,3.913460846,0.9305869024,7.143544269,0.9763096264,0.5478318183,1.016712692,8.527001892,126,43.82342265
39,14000,0.2,0.9289018709,4.109076518,0.9478944747,7.661736722,0.9799633774,0.53631137,1.033909309,9.115324455,133,26.06178584
40,6000,0.01,0.6923194075,4.305523463,0.6874813589,6.598741238,1.007037352,0.6524764811,0.6881175077,6.610958948,64,22.80389001
40,6000,0.02,0.5560698921,3.801992006,0.5360940019,5.817819564,1.037261917,0.653508065,0.5366585277,5.830078752,66,19.38796278
40,6000,0.05,0.3668720088,3.320658172,0.309138506,5.349029769,1.186756103,0.6207963528,0.3096446178,5.36655863,67,24.1207877
40,6000,0.1,0.2533081388,3.228939345,0.184696109,5.262544755,1.37148606,0.6135699543,0.1851764929,5.289955508,67,19.53211923
40,6000,0.2,0.1596455313,3.228964352,0.1078699949,5.230539123,1.479980892,0.6173291656,0.1083320288,5.275442473,67,23.52240454
40,8000,0.01,0.785482054,5.890685575,0.7758677637,8.611926174,1.012391661,0.6840148715,0.7769549057,8.636077058,98,28.80250911
40,8000,0.02,0.6599284336,4.859740724,0.651156928,7.503957212,1.013470648,0.6476237253,0.652214188,7.528344804,99,34.60433685
40,8000,0.05,0.476301951,4.075714162,0.4460165765,6.771213175,1.067901904,0.6019178627,0.4470506092,6.802645963,101,19.25097701
40,8000,0.1,0.3719691715,3.794133905,0.3222633703,6.600966384,1.154239686,0.5747846125,0.3232849953,6.642884903,102,29.03965154
40,8000,0.2,0.3076524101,3.794393631,0.2560568031,6.554985825,1.20150063,0.5788561154,0.2570660378,6.606759939,102,36.19049231
40,10000,0.01,0.8386524598,7.16136904,0.8313893279,9.735079869,1.008736138,0.7356250936,0.8787390538,10.87553135,113,39.31435307
40,10000,0.02,0.7457194059,5.707399482,0.7473438313,8.205808204,0.9978264016,0.6955316697,0.7815270406,8.973636469,127,43.94581163
40,10000,0.05,0.6492249456,4.26187378,0.6807595172,7.293309948,0.9536773694,0.5843538544,0.7000244844,7.711940816,138,47.67010787
40,10000,0.1,0.6623849371,4.081275021,0.6959541955,7.455031806,0.9517651325,0.5474523956,0.7071504117,7.696828029,138,33.13178186
40,10000,0.2,0.7023244137,4.268768049,0.7118615525,7.794185936,0.986602537,0.5476861964,0.7182603156,7.934936052,134,46.56677922
40,12000,0.01,0.8816534624,8.003189422,0.8738157937,10.30326313,1.008969475,0.7767625968,0.959601835,12.42559375,97,33.98277719
40,12000,0.02,0.8215919679,5.777596543,0.8293033817,8.032269202,0.9907013357,0.7192981706,0.9147053031,9.771782158,115,22.17765793
40,12000,0.05,0.8055814799,3.978974367,0.838210006,6.824055156,0.9610735664,0.5830806281,0.9224477493,8.264572576,134,38.71217152
40,12000,0.1,0.8370676959,3.990275117,0.8702215675,7.005598178,0.9619018043,0.5695837837,0.9525333,8.393553696,142,41.02157208
40,12000,0.2,0.8775324311,4.279739219,0.8962842166,7.622764611,0.9790783044,0.5614418702,0.9749743442,9.020017645,144,30.53106414
40,14000,0.01,0.9141527878,8.545832137,0.9068029816,11.11993504,1.008105185,0.768514574,0.9931051388,13.33726651,76,26.90210444
40,14000,0.02,0.8752220812,5.674118555,0.8874786976,8.353259422,0.9861893966,0.6792700032,0.9737347419,10.0559111,94,27.03176678
40,14000,0.05,0.8776278747,3.98085741,0.9079772426,7.040133799,0.9665747483,0.5654519536,0.9941704584,8.440199147,114,39.69618173
40,14000,0.1,0.9083921247,3.895134346,0.9304344649,7.110091484,0.9763096264,0.5478318183,1.016560264,8.48730619,126,24.27666229
40,14000,0.2,0.9287895431,4.090323088,0.9477798502,7.626769293,0.9799633774,0.53631137,1.033794696,9.07390579,133,45.7942707
41,6000,0.01,0.6913082443,4.292870708,0.6864772619,6.579349344,1.007037352,0.6524764811,0.6871135372,6.591551401,64,22.60150317
41,6000,0.02,0.5546959891,3.788057372,0.534769454,5.796496745,1.037261917,0.653508065,0.5353341863,5.808745752,66,23.49842316
41,6000,0.05,0.365379387,3.306058387,0.3078807735,5.325511937,1.186756103,0.6207963528,0.3083872047,5.343046151,67,19.00604027
41,6000,0.1,0.2521934921,3.214499481,0.1838833798,5.239010578,1.37148606,0.6135699543,0.1843640958,5.266438482,67,13.00069485
41,6000,0.2,0.1589635713,3.214495323,0.1074092052,5.207101011,1.479980892,0.6173291656,0.1078715463,5.252025248,67,19.28585607
41,8000,0.01,0.7846216743,5.87768021,0.775017915,8.592912895,1.012391661,0.6840148715,0.7761050966,8.617037781,98,34.26742657
41,8000,0.02,0.6587577896,4.84355438,0.6500018438,7.478963773,1.013470648,0.6476237253,0.65105915,7.50331443,99,28.778792
41,8000,0.05,0.4748131277,4.058317339,0.4446224191,6.742310855,1.067901904,0.6019178627,0.4456565175,6.773709726,101,35.86503191
41,8000,0.1,0.3707118489,3.776985807,0.3211740623,6.57113243,1.154239686,0.5747846125,0.3221957536,6.613005971,102,21.98800919
41,8000,0.2,0.3067286996,3.777127669,0.2552880057,6.525158097,1.20150063,0.5788561154,0.256297297,6.576855031,102,35.46217297
41,10000,0.01,0.8379684874,7.147052151,0.830711279,9.715617661,1.008736138,0.7356250936,0.8780698952,10.85496372,113,32.45260982
41,10000,0.02,0.7448293139,5.688070927,0.7464518003,8.178018593,0.9978264016,0.6955316697,0.7806482502,8.944484899,127,43.91139386
41,10000,0.05,0.6484969684,4.243639986,0.6799961802,7.262106606,0.9536773694,0.5843538544,0.6992705298,7.679626967,138,48.06202308
41,10000,0.1,0.6617854248,4.063292784,0.6953243003,7.42218468,0.9517651325,0.5474523956,0.706525303,7.663239193,138,30.77863179
41,10000,0.2,0.7016735963,4.24948797,0.7112018974,7.758983152,0.986602537,0.5476861964,0.7176034228,7.89928892,135,26.58805836
41,12000,0.01,0.88114072,7.985469614,0.8733076095,10.28045074,1.008969475,0.7767625968,0.9590937658,12.39937526,97,19.03723777
41,12000,0.02,0.8210344527,5.755669968,0.8287406337,8.001785913,0.9907013357,0.7192981706,0.9141428164,9.735937182,115,23.41842333
41,12000,0.05,0.8052474868,3.961708442,0.8378624851,6.7944436,0.9610735664,0.5830806281,0.9221006164,8.229340487,134,46.77458918
41,12000,0.1,0.8368261391,3.973095485,0.8699704433,6.975436448,0.9619018043,0.5695837837,0.9522826944,8.357842339,142,49.04270513
41,12000,0.2,0.8773211667,4.261468874,0.8960684378,7.590222783,0.9790783044,0.5614418702,0.9747593598,8.981874663,144,49.6715605
41,14000,0.01,0.9137524075,8.527885141,0.9064058204,11.0965822,1.008105185,0.768514574,0.9927079932,13.31027109,77,26.6670519
41,14000,0.02,0.87489035,5.651264247,0.8871423207,8.319614028,0.9861893966,0.6792700032,0.9733983766,10.01608078,94,27.46611783
41,14000,0.05,0.8774378851,3.963462806,0.9077806829,7.009371496,0.9665747483,0.5654519536,0.9939739068,8.403634816,114,33.07875768
41,14000,0.1,0.9082563901,3.878304432,0.9302954366,7.079370534,0.9763096264,0.5478318183,1.016421244,8.45084877,126,43.75505159
41,14000,0.2,0.9286854096,4.072947606,0.9476735875,7.594371169,0.9799633774,0.53631137,1.033688444,9.035529089,133,45.91714496
42,6000,0.01,0.6895522073,4.274206853,0.6847334964,6.550744704,1.007037352,0.6524764811,0.6853699919,6.562928883,64,18.79904139
42,6000,0.02,0.5523883976,3.76969712,0.5325447589,5.768401833,1.037261917,0.653508065,0.5331098397,5.780649977,66,23.53856185
42,6000,0.05,0.3632709582,3.289692427,0.3061041415,5.299149089,1.186756103,0.6207963528,0.3066110276,5.316713626,67,19.39072832
42,6000,0.1,0.2506998762,3.198885048,0.1827943305,5.213562081,1.37148606,0.6135699543,0.1832754949,5.241045232,67,12.97790822
42,6000,0.2,0.1580401489,3.198881685,0.1067852631,5.181808772,1.479980892,0.6173291656,0.1072480234,5.226817439,67,18.24986577
42,8000,0.01,0.7831809886,5.856864524,0.7735948633,8.562481268,1.012391661,0.6840148715,0.7746821114,8.586566443,98,34.29082655
42,8000,0.02,0.6567465703,4.821049479,0.6480173567,7.444213808,1.013470648,0.6476237253,0.6490747428,7.468527446,100,34.90508899
42,8000,0.05,0.4726100964,4.037798137,0.4425594662,6.70822115,1.067901904,0.6019178627,0.4435936625,6.739610034,101,35.36559383
42,8000,0.1,0.3690775624,3.758232213,0.3197581635,6.538505262,1.154239686,0.5747846125,0.3207799416,6.58035924,102,30.13855878
42,8000,0.2,0.3056074125,3.758401812,0.2543547668,6.492808337,1.20150063,0.5788561154,0.2553641269,6.544441611,102,24.74471677
42,10000,0.01,0.8368508835,7.122869062,0.8296033541,9.682743457,1.008736138,0.7356250936,0.8769765156,10.82015181,113,39.35645532
42,10000,0.02,0.7434267752,5.660107068,0.7450462065,8.137813581,0.9978264016,0.6955316697,0.7792635647,8.902460656,127,43.15094511
42,10000,0.05,0.6474828684,4.221840209,0.6789328227,7.224800823,0.9536773694,0.5843538544,0.6982202712,7.641122737,138,39.4458575
42,10000,0.1,0.6610660066,4.0433617,0.6945684224,7.385777709,0.9517651325,0.5474523956,0.7057751792,7.626037294,138,27.34938183
42,10000,0.2,0.7009435994,4.228433544,0.7104619877,7.720540653,0.986602537,0.5476861964,0.716866616,7.860365361,135,25.45328756
42,12000,0.01,0.8803265844,7.955757051,0.8725007113,10.24219895,1.008969475,0.7767625968,0.9582870502,12.35528782,97,30.04326672
42,12000,0.02,0.8202209345,5.725106435,0.8279194798,7.959295142,0.9907013357,0.7192981706,0.9133220441,9.686040645,115,39.82397992
42,12000,0.05,0.8048282037,3.941469992,0.8374262198,6.759734079,0.9610735664,0.5830806281,0.9216648383,8.188088749,134,38.67575801
42,12000,0.1,0.8365462866,3.953979313,0.8696795067,6.941874797,0.9619018043,0.5695837837,0.9519923586,8.318120905,142,43.8708236
42,12000,0.2,0.8770842522,4.241412868,0.8958264607,7.554500463,0.9790783044,0.5614418702,0.9745182739,8.940008958,145,27.09739771
42,14000,0.01,0.9131848872,8.493304697,0.9058428629,11.05158573,1.008105185,0.768514574,0.9921450577,13.25773121,77,27.21920545
42,14000,0.02,0.8744340883,5.62077326,0.8866796695,8.274726152,0.9861893966,0.6792700032,0.9729357414,9.962961313,94,27.29155215
42,14000,0.05,0.877212036,3.943424515,0.9075470237,6.973933842,0.9665747483,0.5654519536,0.9937402572,8.361521619,114,33.36231841
42,14000,0.1,0.9081027756,3.859637451,0.9301380946,7.045296243,0.9763096264,0.5478318183,1.016263912,8.410414562,126,27.46263704
42,14000,0.2,0.9285695034,4.053867094,0.9475553115,7.558793866,0.9799633774,0.53631137,1.03357018,8.993387434,133,45.85589674
43,6000,0.01,0.6876793167,4.254896517,0.6828736939,6.521149253,1.007037352,0.6524764811,0.6835104253,6.533315943,64,17.17720625
43,6000,0.02,0.5499297028,3.750693205,0.5301743887,5.739321985,1.037261917,0.653508065,0.5307398433,5.751570999,66,23.54664574
43,6000,0.05,0.3610004342,3.272745013,0.3041909229,5.271849615,1.186756103,0.6207963528,0.3046983034,5.289450828,67,23.73526254
43,6000,0.1,0.2490799368,3.18276183,0.1816131742,5.187284363,1.37148606,0.6135699543,0.1820948298,5.214835198,67,18.71546488
43,6000,0.2,0.1570330989,3.182763615,0.1061048151,5.15569941,1.479980892,0.6173291656,0.1065680368,5.200814141,67,19.0782213
43,8000,0.01,0.7816453109,5.835422616,0.7720779823,8.53113413,1.012391661,0.6840148715,0.7731653015,8.555179883,98,34.22423729
43,8000,0.02,0.6546494265,4.797533874,0.6459480873,7.40790321,1.013470648,0.6476237253,0.6470055569,7.432177745,100,34.99253688
43,8000,0.05,0.4702452457,4.016520769,0.4403449832,6.672871861,1.067901904,0.6019178627,0.4413792854,6.704255761,101,35.5241832
43,8000,0.1,0.3673229626,3.738834932,0.3182380288,6.50475822,1.154239686,0.5747846125,0.3192599005,6.546599232,102,32.16222957
43,8000,0.2,0.3044141843,3.739040185,0.253361652,6.459360255,1.20150063,0.5788561154,0.2543710856,6.510933052,102,24.64569268
