status,height_Mm,temperature_K,pressure_dyn_cm2,pressure_Pa,i_ne_over_nH,f_cm3,f_1e16_cm3,proton_fraction_np_over_nH,f_proton_cm3,f_proton_1e16_cm3,ne_cm3,nH_cm3,n2_cm3,hydrogen_population_sum_over_nH,reconstructed_pressure_Pa,pressure_relative_error,center_index,n_depth_points,iterations,duration_s,bc_type,boundary_source,Nhalf_points,Nrays,threads_per_model,JTol,popsTol,error_type,error_message
ok,27,14000,0.01,0.001,1.0010356810465222,1.4097428247321667e+17,14.097428247321668,0.9147338313070384,1.1771458086453491e+17,11.771458086453492,2481222374.3082123,2478655278.0159087,43.67083387664933,1.0,0.0009999825334992,-1.7466500716037045e-05,45,91,74,14.37094543701096,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,27,14000,0.02,0.002,0.98031140595543,1.0840533700504858e+17,10.840533700504858,0.8940555869663497,9.016782530794355e+16,9.016782530794355,4908486890.61194,5007069040.299534,222.2514520128029,1.0,0.0019999819936172,-9.003191369077318e-06,45,91,93,33.065063549001934,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,27,14000,0.05,0.005,0.9974812644725268,9.069598399640598e+16,9.0695983996406,0.9112881839850416,7.569898231339678e+16,7.569898231339678,12383349134.694618,12414618274.80338,1690.7841894941969,1.0,0.0049999934362848,-1.3127430292109164e-06,45,91,113,39.82230434699159,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,27,14000,0.1,0.01,1.0187752066643114,9.092297805167629e+16,9.092297805167629,0.9326495412568002,7.619980840744307e+16,7.619980840744307,25039542036.01645,24578083440.01743,6895.711940023457,1.0,0.0099999970305462,-2.969453705495284e-07,45,91,125,36.59334313799627,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,27,14000,0.2,0.02,1.0354537322559303,9.704807332331256e+16,9.704807332331256,0.9494390576675148,8.15942790315049e+16,8.15942790315049,50498817434.28823,48769747851.7626,26276.98289038561,1.0,0.0199999983888349,-8.055825364422507e-08,45,91,132,38.187480677996064,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,6000,0.01,0.001,0.709769149177866,6.983458016050432e+16,6.983458016050432,0.7091356633174728,6.970997774048829e+16,6.970997774048829,4770931743.929883,6721807716.573916,325.938663237085,1.0,0.0010000263589733,2.635897333497401e-05,45,91,64,12.505120779998832,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,6000,0.02,0.002,0.565039631078326,6.206651656854256e+16,6.206651656854256,0.5644793458888585,6.1943489060690856e+16,6.194348906069085,8261981910.557983,14621951197.990755,1099.793396895485,1.0,0.002000050542985,2.527149253620312e-05,45,91,65,23.346036548988195,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,6000,0.05,0.005,0.3337773344565222,5.72592929210629e+16,5.725929292106289,0.3332769784140116,5.70877500628431e+16,5.70877500628431,14188285108.50209,42508234214.29849,3515.716385070676,1.0,0.0050000930689229,1.8613784581213152e-05,45,91,66,23.657721166993724,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,6000,0.1,0.01,0.2002589400825388,5.6361356328187896e+16,5.63613563281879,0.1997843308885776,5.609452259892313e+16,5.609452259892313,18792173638.776352,93839374317.2263,6265.743287183858,1.0,0.0100000740612513,7.40612513330796e-06,45,91,67,23.980973309997356,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,6000,0.2,0.02,0.1170065576292545,5.618950837049406e+16,5.618950837049407,0.11654996051151,5.575182506143917e+16,5.575182506143917,23479069968.151966,200664564823.34464,9810.848013378489,1.0000000000000002,0.0200000928112954,4.640564771167532e-06,45,91,67,13.053626225999324,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,8000,0.01,0.001,0.7946723083653008,9.027168953126147e+16,9.027168953126148,0.793585974384543,9.002505157950488e+16,9.002505157950488,3825171579.3748097,4813520666.453659,162.08777843456303,1.0,0.0009999720723804,-2.792761954030845e-05,45,91,96,33.89346469100565,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,8000,0.02,0.002,0.6766026815879015,7.989794308517307e+16,7.9897943085173075,0.6755463648179368,7.96486633869009e+16,7.96486633869009,6949964589.910277,10271854929.098986,604.5463241715206,1.0,0.0019999429258443,-2.8537077849215275e-05,45,91,97,28.50708950399712,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,8000,0.05,0.005,0.4744856899656349,7.266931585577656e+16,7.266931585577656,0.4734528884269619,7.235330506847531e+16,7.235330506847531,13762790129.937164,29005701164.42067,2606.525050223643,1.0,0.0049999125010159,-1.749979681008734e-05,45,91,99,29.3118753680028,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,8000,0.1,0.01,0.3426458383777979,7.089184854086487e+16,7.089184854086487,0.3416253416777143,7.04702052137095e+16,7.047020521370951,21711773591.66949,63365058494.393,6649.581329850393,1.0,0.0099999458288012,-5.417119874895348e-06,45,91,100,19.09986223799933,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,8000,0.2,0.02,0.2698139987149028,7.04971984631747e+16,7.049719846317471,0.268805670236062,6.997126943258847e+16,6.997126943258847,36030332144.67246,133537667861.12411,18414.701048489813,1.0,0.0199999845048992,-7.747550401573932e-07,45,91,100,35.107670321987825,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,10000,0.01,0.001,0.8925135967258455,1.1321530341533149e+17,11.32153034153315,0.8453448621865501,1.0156481640489174e+17,10.156481640489174,3266966103.7743115,3660410458.461429,94.27230419598,1.0000000000000002,0.0009999746022737,-2.5397726201000292e-05,45,91,111,38.90999974300212,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,10000,0.02,0.002,0.7989439917739601,9.522691566842669e+16,9.522691566842669,0.7650185946488524,8.731141577270773e+16,8.731141577270773,6139257921.797518,7684215645.912832,395.7965829911909,1.0,0.001999953170943,-2.341452845478452e-05,45,91,125,23.74715819999983,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,10000,0.05,0.005,0.7137991758164605,8.235436433216816e+16,8.235436433216815,0.6947025976814785,7.800678528206472e+16,7.800678528206472,14361364750.553684,20119615204.272003,2504.406404821022,1.0,0.0049999681852697,-6.36294604332288e-06,45,91,136,47.3364809610066,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,10000,0.1,0.01,0.7169611767921814,8.205256546699635e+16,8.205256546699635,0.7058390689748998,7.952657377494957e+16,7.9526573774949565,28799521749.16888,40168872013.43779,10108.306160329164,1.0,0.0099999877480083,-1.225199161916657e-06,45,91,136,28.55159989700769,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,10000,0.2,0.02,0.7278218619841633,8.46714276393862e+16,8.467142763938622,0.7214627474564577,8.319831140299496e+16,8.319831140299495,58121543473.66241,79856825563.35065,39896.738604055936,1.0,0.0199999959249851,-2.0375074197276355e-07,45,91,133,46.47505818300124,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,12000,0.01,0.001,0.969940231859122,1.2994672399103469e+17,12.994672399103468,0.8841565184961067,1.0797760594483613e+17,10.797760594483613,2847244149.929603,2935484122.0187144,62.38556079234174,1.0,0.0009999777305509,-2.2269449033961164e-05,45,91,94,28.722027202995378,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,12000,0.02,0.002,0.925240433020212,1.0432328754703016e+17,10.432328754703017,0.8398433805106631,8.595450928071027e+16,8.595450928071028,5552816953.360292,6001485403.350278,295.559858613785,1.0,0.0019999704588667,-1.47705666183294e-05,45,91,113,39.56655341699661,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,12000,0.05,0.005,0.9281221564336288,8.826171224439478e+16,8.826171224439479,0.8438907357494533,7.296834665450581e+16,7.29683466545058,13905532134.02126,14982437427.691835,2190.8007335601824,1.0,0.0049999892092996,-2.1581400768896915e-06,45,91,132,46.05358718300704,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,12000,0.1,0.01,0.956289274760549,8.936478399885282e+16,8.936478399885281,0.8739852983303491,7.464420458309832e+16,7.464420458309832,28259958655.59638,29551684204.209606,8936.688788127869,1.0,0.0099999958616073,-4.1383926303178987e-07,45,91,141,26.8341521609982,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,12000,0.2,0.02,0.9780704003479728,9.592666809789325e+16,9.592666809789325,0.8993916936676605,8.111419693323851e+16,8.111419693323851,57197308336.21501,58479745748.225945,34104.510724478096,1.0,0.0199999983725131,-8.137434111959994e-08,45,91,144,39.3072083700099,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,14000,0.01,0.001,1.0003508382097566,1.4038284905944528e+17,14.038284905944527,0.9140489619989663,1.1720558071138093e+17,11.720558071138091,2480341249.89976,2479471356.607865,43.82367758720435,1.0,0.000999983550885,-1.6449114996312797e-05,45,91,75,20.04489610999008,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,14000,0.02,0.002,0.9797585174571504,1.0772353208718658e+17,10.772353208718656,0.8935026796180199,8.959096367535758e+16,8.959096367535759,4907031378.402319,5008409001.779285,223.5255053569589,1.0,0.0019999819730696,-9.01346519860749e-06,45,91,93,32.980843523007934,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,14000,0.05,0.005,0.9972067038078928,9.015503079079949e+16,9.015503079079949,0.911013612116939,7.52435572814752e+16,7.52435572814752,12381572113.466389,12416254389.573015,1700.4411917589125,1.0,0.0049999934465417,-1.3106916496585794e-06,45,91,113,40.1866188319982,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,14000,0.1,0.01,1.018594205805491,9.04068679898086e+16,9.04068679898086,0.932468529480046,7.57647837653489e+16,7.576478376534889,25037246311.99832,24580197068.958576,6933.806212137984,1.0,0.0099999970314538,-2.96854614154074e-07,45,91,125,36.962211262987694,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,28,14000,0.2,0.02,1.035318873843761,9.651064043097938e+16,9.651064043097938,0.949304185351192,8.114050872516563e+16,8.114050872516563,50495450398.98016,48772848322.09133,26419.78645680397,1.0,0.0199999984963335,-7.51833239762134e-08,45,91,133,46.1487030510034,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,6000,0.01,0.001,0.7084726650762176,6.957935053079034e+16,6.9579350530790345,0.7078390231423761,6.945494579207111e+16,6.945494579207111,4765657398.85435,6726663756.803742,326.4113601233585,1.0,0.0010000263645619,2.6364561943109308e-05,45,91,64,22.818297214005725,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,6000,0.02,0.002,0.563281388185527,6.178352016154379e+16,6.17835201615438,0.5627208500189047,6.166061608495073e+16,6.166061608495073,8245052745.674476,14637538038.020205,1100.3078911853245,1.0,0.0020000505893645,2.529468225761361e-05,45,91,65,18.514375587998074,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,6000,0.05,0.005,0.3320092302177954,5.695165426592104e+16,5.695165426592104,0.3315084752344142,5.677998844916319e+16,5.677998844916319,14130720712.627125,42561228503.66987,3506.083720166017,1.0,0.0050000927059429,1.8541188599209557e-05,45,91,66,19.26847454199742,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,6000,0.1,0.01,0.1990976225676902,5.605723328735865e+16,5.6057233287358645,0.1986225932893975,5.579005721847208e+16,5.579005721847208,18700077673.6154,93924163595.96486,6238.140637563496,1.0000000000000002,0.0100000739234669,7.392346691031946e-06,45,91,67,19.610220788003065,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,6000,0.2,0.02,0.1163397905960038,5.588716373211197e+16,5.588716373211197,0.1158827976852483,5.5448966693209576e+16,5.544896669320957,23358218236.2608,200775831867.99316,9762.641772054876,1.0,0.0200000929379337,4.64689668723539e-06,45,91,67,23.948136366001563,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,8000,0.01,0.001,0.7936016780142994,9.001767235722664e+16,9.001767235722664,0.7925152961685089,8.977138601059363e+16,8.977138601059362,3822193136.8332057,4816261410.128138,162.29213656269388,1.0,0.0009999718989693,-2.810103062267713e-05,45,91,96,34.253212131996406,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,8000,0.02,0.002,0.6751071415465414,7.95695153689365e+16,7.95695153689365,0.6740507686703633,7.9320697632877e+16,7.932069763287699,6940489756.485938,10280575229.268946,605.3876014769809,1.0,0.0019999425684746,-2.8715762655966492e-05,45,91,97,34.63763323400053,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,8000,0.05,0.005,0.4725812099040831,7.22873151409381e+16,7.22873151409381,0.4715483265793777,7.197167513307578e+16,7.197167513307578,13724295236.447369,29041136102.793648,2605.661579350886,1.0,0.0049999117215722,-1.765568554169816e-05,45,91,99,28.946801844998845,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,8000,0.1,0.01,0.3411444909049392,7.050235213198814e+16,7.050235213198814,0.3401239100018954,7.008114805618926e+16,7.008114805618926,21639378504.45892,63431710261.70486,6641.802548411425,1.0,0.0099999457255665,-5.427443345966398e-06,45,91,100,28.27516934700543,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,8000,0.2,0.02,0.2687798421769835,7.010824144701786e+16,7.010824144701785,0.2677714422010157,6.958316837070277e+16,6.958316837070277,35919628080.67894,133639590639.49052,18403.252667938377,1.0000000000000004,0.0199999844910661,-7.754466936626957e-07,45,91,100,19.89024114300264,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,10000,0.01,0.001,0.8916728816709335,1.1294399568306963e+17,11.294399568306964,0.8444932177943184,1.0130814485490723e+17,10.130814485490724,3265275529.5330186,3661965723.813555,94.40098359620347,1.0,0.000999974420724,-2.5579275909426782e-05,45,91,111,31.839985518003232,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,10000,0.02,0.002,0.7978313613221273,9.484227833316392e+16,9.484227833316393,0.7638897611104771,8.69443067131389e+16,8.69443067131389,6134328191.508588,7688752898.03484,396.7637958775055,1.0,0.0019999529540336,-2.3522983160504177e-05,45,91,125,43.5586957380001,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,10000,0.05,0.005,0.712819237622628,8.192849320296549e+16,8.192849320296549,0.6937108689608437,7.759489354924592e+16,7.759489354924592,14349460836.517187,20130574596.1277,2513.2529386160804,1.0,0.0049999681417227,-6.3716554558543295e-06,45,91,136,29.66337493399624,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,10000,0.1,0.01,0.7161853815410284,8.16134804766337e+16,8.16134804766337,0.7050574823591131,7.909700632258315e+16,7.909700632258315,28780741928.755764,40186162229.15322,10149.439787790876,1.0,0.0099999877527601,-1.224723981257947e-06,45,91,136,26.294056116006686,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,10000,0.2,0.02,0.7270305792868936,8.42061886578823e+16,8.42061886578823,0.7206682216725351,8.273883450383298e+16,8.273883450383298,58083691058.571785,79891675416.93094,40064.93134007684,1.0,0.0199999959151539,-2.0424230275789546e-07,45,91,133,47.59318086398707,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,12000,0.01,0.001,0.9692587971163236,1.2965887410278317e+17,12.965887410278317,0.8834749304865486,1.0772368571659096e+17,10.772368571659095,2846190863.3136024,2936461213.2295384,62.477809455511405,1.0,0.00099997905365,-2.0946349972876185e-05,45,91,95,33.32194486699882,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,12000,0.02,0.002,0.9244988352185808,1.0385837676505933e+17,10.385837676505933,0.8391014408577053,8.555742940641078e+16,8.555742940641078,5550418099.715149,6003704805.536997,296.6264449841647,1.0,0.001999972407452,-1.3796273983261371e-05,45,91,114,38.02939972099557,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,12000,0.05,0.005,0.9276887675801292,8.779724097269651e+16,8.779724097269652,0.8434568653398127,7.257750378096987e+16,7.257750378096987,13902030068.676497,14985661737.545732,2201.2814741010843,1.0,0.0049999892151037,-2.156979240705569e-06,45,91,132,25.401570832007565,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,12000,0.1,0.01,0.9559865574125012,8.889708219838864e+16,8.889708219838864,0.8736819569974966,7.424901036288302e+16,7.424901036288302,28255200643.396107,29556064804.794315,8980.681296343411,1.0000000000000002,0.0099999958614706,-4.138529369895893e-07,45,91,141,48.94436203599616,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,12000,0.2,0.02,0.9778155919851356,9.542763430328314e+16,9.542763430328314,0.8991359467750313,8.068837382705506e+16,8.068837382705505,57189466685.14768,58486965388.88598,34273.458873946875,1.0,0.0199999983721778,-8.139110930366343e-08,45,91,144,50.03662122199603,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,14000,0.01,0.001,0.9998952799162912,1.3996170965815464e+17,13.996170965815464,0.9135933861424084,1.16843913912074e+17,11.6843913912074,2479752879.6158867,2480012586.741569,43.93469013048036,1.0,0.000999983452219,-1.6547780930676464e-05,45,91,75,27.163612045013,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,14000,0.02,0.002,0.9793318925418252,1.0719409360935933e+17,10.71940936093593,0.8930760401463032,8.914314189432181e+16,8.914314189432181,4905907746.175005,5009443461.952287,224.5266507097785,1.0,0.0019999819637715,-9.018114205264565e-06,45,91,93,27.232213016002788,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,14000,0.05,0.005,0.9969655292632688,8.967244987681914e+16,8.967244987681914,0.9107724277280776,7.483736692791621e+16,7.483736692791621,12380010780.812311,12417691903.51126,1709.161143066405,1.0,0.0049999934524073,-1.3095185319791922e-06,45,91,113,32.06553991998953,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,14000,0.1,0.01,1.018427266699986,8.992837691415304e+16,8.992837691415303,0.9323015803029062,7.536150435175594e+16,7.5361504351755935,25035128587.13536,24582146811.77654,6969.520465967202,1.0,0.009999997031089,-2.968910912254374e-07,45,91,125,43.54174125599093,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,29,14000,0.2,0.02,1.0351924307050877,9.600716102124243e+16,9.600716102124244,0.9491777291753724,8.071542379915403e+16,8.071542379915403,50492292828.099686,48775755434.869736,26555.015354265848,1.0,0.019999998497164,-7.514179695133903e-08,45,91,133,25.549292668991257,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,30,6000,0.01,0.001,0.7056723768746003,6.909209292002477e+16,6.909209292002477,0.7050383963751404,6.8968003145364696e+16,6.89680031453647,4754239681.2469845,6737176963.484608,327.14011099514005,1.0,0.0010000264685045,2.6468504578641e-05,45,91,64,23.271756396003184,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
